"dbnf"	"鵾"	20
"dbqj"	"殚"	20
"dbu"	"昖"	20
"dceb"	"殨"	20
"dcj"	"曻"	20
"dcl"	"夿"	20
"dcs"	"曻"	20
"dcwc"	"曯"	20
"ddd"	"刕"	20
"ddd"	"晿"	20
"dddk"	"曟"	20
"dddm"	"曑"	20
"dddm"	"曡"	20
"ddds"	"曐"	20
"dddu"	"脋"	20
"ddf"	"焸"	20
"ddg"	"晘"	20
"ddh"	"龧"	20
"ddj"	"鬦"	20
"ddmb"	"贸"	20
"ddn"	"夶"	20
"ddng"	"暥"	20
"ddok"	"斵"	20
"ddp"	"旫"	20
"ddqf"	"鹠"	20
"dds"	"暒"	20
"ddu"	"奛"	20
"ddum"	"殩"	20
"ddyd"	"龧"	20
"deee"	"曓"	20
"deew"	"曃"	20
"den"	"昞"	20
"denb"	"昞"	20
"denp"	"敭"	20
"denu"	"暧"	20
"deoc"	"曧"	20
"deol"	"鼌"	20
"dep"	"旸"	20
"deue"	"曓"	20
"dewu"	"暚"	20
"dex"	"鼂"	20
"dez"	"昰"	20
"dezb"	"题"	20
"dezt"	"题"	20
"dezw"	"遈"	20
"dezw"	"韪"	20
"dfe"	"昷"	20
"dfe"	"显"	20
"dfet"	"曗"	20
"dff"	"奆"	20
"dff"	"昛"	20
"dffe"	"暳"	20
"dfnh"	"殝"	20
"dfs"	"曗"	20
"dfsv"	"曪"	20
"dfvz"	"暶"	20
"dfx"	"奁"	20
"dfy"	"昘"	20
"dfy"	"曎"	20
"dfy"	"殬"	20
"dgj"	"歼"	20
"dgx"	"妟"	20
"dhee"	"暅"	20
"dho"	"暏"	20
"dip"	"昻"	20
"diqf"	"鹌"	20
"djcs"	"殐"	20
"djj"	"旪"	20
"djk"	"晣"	20
"djn"	"昁"	20
"djrw"	"逩"	20
"dka"	"曂"	20
"dkh"	"恳"	20
"dki"	"歽"	20
"dkm"	"暣"	20
"dky"	"垦"	20
"dla"	"昗"	20
"dlh"	"奒"	20
"dlh"	"晐"	20
"dll"	"劜"	20
"dlob"	"颢"	20
"dlot"	"颢"	20
"dlp"	"旷"	20
"dlsb"	"颢"	20
"dlst"	"颢"	20
"dlx"	"晈"	20
"dml"	"毭"	20
"dnbf"	"鹖"	20
"dnc"	"晕"	20
"dnc"	"晖"	20
"dnds"	"曢"	20
"dneo"	"晍"	20
"dnf"	"鹖"	20
"dnkb"	"殡"	20
"dnl"	"曢"	20
"dnli"	"曕"	20
"dnmf"	"鶍"	20
"dnmh"	"惖"	20
"dnmu"	"敡"	20
"dnmw"	"逷"	20
"dno"	"奝"	20
"dno"	"晭"	20
"dnpb"	"殡"	20
"dns"	"牵"	20
"dnx"	"曔"	20
"dnyo"	"奝"	20
"dnyo"	"晭"	20
"dobs"	"綤"	20
"dog"	"妿"	20
"doi"	"欩"	20
"domb"	"贺"	20
"domb"	"殒"	20
"domf"	"驾"	20
"doo"	"夻"	20
"dook"	"鬭"	20
"dool"	"巶"	20
"dor"	"刟"	20
"doz"	"乫"	20
"dpb"	"昸"	20
"dpdj"	"暤"	20
"dpdj"	"暭"	20
"dpfj"	"晔"	20
"dpmj"	"曍"	20
"dpmt"	"暞"	20
"dpz"	"乮"	20
"dqa"	"殨"	20
"dqer"	"晓"	20
"dqj"	"晫"	20
"dqo"	"奋"	20
"dra"	"晀"	20
"dra"	"銐"	20
"drb"	"晎"	20
"drbb"	"晀"	20
"drd"	"劽"	20
"drd"	"朂"	20
"dre"	"夳"	20
"drf"	"烮"	20
"dri"	"夰"	20
"dri"	"剅"	20
"drib"	"曂"	20
"drjq"	"曅"	20
"drkb"	"郀"	20
"drnp"	"曔"	20
"drrq"	"曅"	20
"drtb"	"曂"	20
"dru"	"殁"	20
"dsa"	"夵"	20
"dse"	"殅"	20
"dse"	"甠"	20
"dst"	"殜"	20
"dta"	"夽"	20
"dta"	"昙"	20
"dta"	"颛"	20
"dtmb"	"颛"	20
"dtn"	"槩"	20
"dtnb"	"昞"	20
"dtoh"	"奤"	20
"dtt"	"晽"	20
"dua"	"厺"	20
"duf"	"焽"	20
"duka"	"琞"	20
"dukt"	"槩"	20
"dur"	"昪"	20
"duu"	"奟"	20
"duwu"	"暚"	20
"dve"	"殇"	20
"dve"	"奞"	20
"dvmp"	"敭"	20
"dvo"	"曕"	20
"dvs"	"殐"	20
"dwj"	"旿"	20
"dwn"	"边"	20
"dwn"	"达"	20
"dxa"	"奃"	20
"dxn"	"飱"	20
"dydo"	"暿"	20
"dye"	"圶"	20
"dye"	"圼"	20
"dypd"	"暏"	20
"dys"	"昩"	20
"dyy"	"晆"	20
"dzas"	"奯"	20
"dzdj"	"晫"	20
"dzl"	"乧"	20
"dzqf"	"曥"	20
"dzz"	"乧"	20
"eaa"	"寻"	20
"eaa"	"寽"	20
"eadk"	"酿"	20
"eae"	"崯"	20
"eai"	"嵚"	20
"eai"	"嵛"	20
"eal"	"巄"	20
"ean"	"酿"	20
"eaob"	"醶"	20
"eaoe"	"嶖"	20
"eaqo"	"醎"	20
"eaqs"	"嵗"	20
"earu"	"彟"	20
"ease"	"崄"	20
"eat"	"岺"	20
"eat"	"頱"	20
"eatb"	"頱"	20
"eaur"	"嵛"	20
"eaxf"	"鹉"	20
"eaxu"	"酦"	20
"ebbu"	"嵴"	20
"ebd"	"岎"	20
"ebef"	"嵰"	20
"ebi"	"邖"	20
"ebk"	"峑"	20
"ebk"	"酫"	20
"ebkd"	"嵄"	20
"ebtp"	"巙"	20
"ebue"	"嵡"	20
"ebz"	"峜"	20
"eca"	"岁"	20
"ece"	"醘"	20
"ecee"	"崫"	20
"ecee"	"翙"	20
"eceu"	"崫"	20
"ecg"	"崾"	20
"eck"	"崭"	20
"eck"	"嶃"	20
"ecl"	"岜"	20
"ecr"	"刿"	20
"ecra"	"嶎"	20
"ecs"	"岽"	20
"ecs"	"崬"	20
"eda"	"岃"	20
"eda"	"酞"	20
"edb"	"崐"	20
"edb"	"醌"	20
"edbs"	"嶛"	20
"eddu"	"奣"	20
"edec"	"蝅"	20
"edec"	"蠺"	20
"eder"	"刯"	20
"edf"	"醖"	20
"edia"	"崻"	20
"edj"	"酙"	20
"ednf"	"鴌"	20
"edo"	"岹"	20
"edo"	"旾"	20
"edp"	"峁"	20
"edr"	"峢"	20
"edw"	"沗"	20
"edya"	"嵵"	20
"edzu"	"敱"	20
"ee"	"彐"	20
"eebf"	"鹨"	20
"eebr"	"剹"	20
"eed"	"旹"	20
"eed"	"嵦"	20
"eefl"	"酽"	20
"eegu"	"嵈"	20
"eei"	"岀"	20
"eei"	"欪"	20
"eeih"	"嶾"	20
"eej"	"峍"	20
"eeju"	"翄"	20
"eem"	"粜"	20
"eenc"	"翚"	20
"eeqy"	"嶳"	20
"eewd"	"嵠"	20
"eex"	"嵈"	20
"eez"	"酻"	20
"efe"	"亚"	20
"efeh"	"恶"	20
"efeq"	"戬"	20
"efet"	"嶫"	20
"efey"	"垩"	20
"eff"	"醈"	20
"efl"	"岂"	20
"efl"	"严"	20
"eflr"	"凯"	20
"eflr"	"剀"	20
"eflr"	"觊"	20
"efn"	"灭"	20
"efn"	"灵"	20
"efp"	"岇"	20
"efs"	"嶫"	20
"efx"	"岖"	20
"ege"	"崜"	20
"egj"	"屽"	20
"egjy"	"崜"	20
"egnf"	"鵎"	20
"egnr"	"峤"	20
"egy"	"嵭"	20
"eha"	"惖"	20
"ehi"	"歗"	20
"ehr"	"峲"	20
"eie"	"屸"	20
"eio"	"訔"	20
"eiou"	"彠"	20
"eiq"	"峀"	20
"ej"	"肀"	20
"ejav"	"嶻"	20
"ejb"	"嵮"	20
"ejbb"	"巅"	20
"ejbt"	"巅"	20
"ejj"	"崪"	20
"ejmb"	"嵮"	20
"ejmb"	"巅"	20
"ejmt"	"巅"	20
"ejqs"	"崬"	20
"eke"	"屿"	20
"eke"	"岴"	20
"ekn"	"长"	20
"eko"	"醎"	20
"ela"	"酾"	20
"ela"	"嶛"	20
"elbi"	"嶥"	20
"eld"	"峕"	20
"eld"	"醕"	20
"elel"	"嶏"	20
"elew"	"嵻"	20
"eln"	"崃"	20
"elnf"	"嵭"	20
"elno"	"嵪"	20
"elnx"	"巐"	20
"elod"	"醕"	20
"eloo"	"嵪"	20
"elox"	"巐"	20
"elp"	"屵"	20
"elru"	"巁"	20
"elts"	"醿"	20
"elts"	"釄"	20
"elu"	"岅"	20
"elul"	"巄"	20
"elv"	"嵟"	20
"elx"	"峧"	20
"embg"	"巊"	20
"embr"	"彛"	20
"emg"	"嵝"	20
"emip"	"嶶"	20
"emiz"	"嵸"	20
"emnf"	"鹨"	20
"emr"	"岘"	20
"emr"	"觅"	20
"emr"	"剹"	20
"emsr"	"彞"	20
"ena"	"酧"	20
"enaa"	"丽"	20
"enaa"	"酾"	20
"enab"	"郦"	20
"enag"	"婯"	20
"enaw"	"逦"	20
"enbb"	"两"	20
"enc"	"虿"	20
"encq"	"嶑"	20
"end"	"劢"	20
"ene"	"峥"	20
"ene"	"崅"	20
"eneo"	"峝"	20
"enf"	"鴺"	20
"enf"	"鶍"	20
"enj"	"帀"	20
"enj"	"帇"	20
"enl"	"爮"	20
"enli"	"嶦"	20
"enn"	"嶑"	20
"ennf"	"鳾"	20
"enol"	"爮"	20
"enoz"	"趸"	20
"enqt"	"彚"	20
"enul"	"辤"	20
"enw"	"迈"	20
"enw"	"迊"	20
"enx"	"岗"	20
"enxu"	"峵"	20
"enxu"	"爱"	20
"eny"	"爯"	20
"eoa"	"醶"	20
"eojo"	"崓"	20
"eolk"	"裠"	20
"eomr"	"覠"	20
"eon"	"帬"	20
"eonf"	"鹝"	20
"eoni"	"鬴"	20
"eonq"	"鬴"	20
"eonq"	"鬸"	20
"eooo"	"嵓"	20
"eoop"	"巗"	20
"eop"	"酽"	20
"eoq"	"畐"	20
"eoqq"	"疈"	20
"eor"	"岲"	20
"eox"	"巗"	20
"ep"	"爫"	20
"epb"	"峂"	20
"epbl"	"辥"	20
"epbz"	"孼"	20
"epdr"	"峤"	20
"epip"	"峳"	20
"epo"	"岴"	20
"epx"	"敭"	20
"eqaq"	"豧"	20
"eqbe"	"豾"	20
"eqbf"	"貖"	20
"eqbg"	"豣"	20
"eqcc"	"蟸"	20
"eqdg"	"貋"	20
"eqdk"	"貇"	20
"eqdx"	"巐"	20
"eqe"	"豘"	20
"eqee"	"畺"	20
"eqer"	"峣"	20
"eqgg"	"豣"	20
"eqi"	"豧"	20
"eqj"	"豮"	20
"eqjb"	"豮"	20
"eqk"	"嵔"	20
"eqlo"	"豴"	20
"eqm"	"豠"	20
"eqn"	"酜"	20
"eqn"	"嵰"	20
"eqno"	"豞"	20
"eqno"	"豿"	20
"eqo"	"嵪"	20
"eqpd"	"貃"	20
"eqpg"	"豣"	20
"eqr"	"貛"	20
"eqru"	"豛"	20
"eqrv"	"貛"	20
"eqs"	"甤"	20
"equ"	"畵"	20
"eqx"	"豴"	20
"eqy"	"貖"	20
"eqz"	"貈"	20
"ercm"	"巈"	20
"ere"	"亗"	20
"ere"	"岿"	20
"erfd"	"醩"	20
"erk"	"尫"	20
"ernd"	"崂"	20
"ernt"	"嵘"	20
"erp"	"屷"	20
"err"	"酛"	20
"errf"	"尶"	20
"ers"	"肃"	20
"ersf"	"鹔"	20
"ert"	"颛"	20
"ertb"	"颛"	20
"erx"	"岚"	20
"esg"	"巊"	20
"eso"	"峼"	20
"esr"	"肃"	20
"esr"	"酰"	20
"esrf"	"鹔"	20
"esy"	"坙"	20
"eta"	"顿"	20
"eta"	"酝"	20
"etaq"	"嶘"	20
"etde"	"嵖"	20
"etk"	"嶘"	20
"etmb"	"顿"	20
"etmp"	"夓"	20
"etmp"	"巎"	20
"etnb"	"颛"	20
"etnt"	"颛"	20
"ets"	"酼"	20
"ett"	"崊"	20
"eua"	"镸"	20
"eue"	"岄"	20
"eui"	"欪"	20
"euj"	"酑"	20
"eum"	"粜"	20
"eunn"	"镹"	20
"euq"	"峄"	20
"eur"	"嶿"	20
"eur"	"镾"	20
"eutr"	"嶿"	20
"euum"	"醦"	20
"euw"	"瓺"	20
"evf"	"岞"	20
"evf"	"嶣"	20
"evo"	"嶦"	20
"evom"	"酶"	20
"evx"	"崾"	20
"ewbu"	"嵴"	20
"ewd"	"崉"	20
"ewfo"	"噕"	20
"ewfw"	"爳"	20
"ewn"	"汖"	20
"ewn"	"录"	20
"ewn"	"逷"	20
"ewu"	"崡"	20
"ewuf"	"鹞"	20
"ewux"	"飖"	20
"ewy"	"埊"	20
"exb"	"峫"	20
"exe"	"酭"	20
"exu"	"酭"	20
"exup"	"嵏"	20
"eye"	"坕"	20
"eyr"	"嶤"	20
"eyuf"	"醘"	20
"eyya"	"嶹"	20
"eyya"	"醻"	20
"eyyr"	"嶤"	20
"ezed"	"巚"	20
"ezhu"	"靕"	20
"ezj"	"孠"	20
"eznf"	"鴊"	20
"ezpo"	"嗠"	20
"ezt"	"頙"	20
"eztb"	"頙"	20
"ezu"	"敡"	20
"fa"	"灬"	20
"faf"	"焘"	20
"fai"	"匬"	20
"faja"	"煿"	20
"fal"	"爖"	20
"faoe"	"熻"	20
"faqe"	"肈"	20
"faqo"	"啔"	20
"fat"	"炢"	20
"faur"	"匬"	20
"fax"	"炦"	20
"faxu"	"炦"	20
"faxx"	"炦"	20
"fayh"	"焾"	20
"fba"	"炋"	20
"fba"	"罖"	20
"fbbf"	"旕"	20
"fbbz"	"乻"	20
"fbed"	"烪"	20
"fbef"	"熑"	20
"fbeq"	"煫"	20
"fbgn"	"烪"	20
"fbi"	"邩"	20
"fbmr"	"觍"	20
"fbmr"	"覥"	20
"fbn"	"仧"	20
"fbn"	"帮"	20
"fbn"	"菐"	20
"fbo"	"熷"	20
"fbp"	"炝"	20
"fbp"	"敟"	20
"fbp"	"幚"	20
"fbpd"	"煯"	20
"fbpn"	"幚"	20
"fbqd"	"熷"	20
"fbqp"	"罤"	20
"fbr"	"斺"	20
"fbr"	"炌"	20
"fbs"	"烂"	20
"fbt"	"烩"	20
"fbuh"	"焧"	20
"fca"	"罗"	20
"fca"	"烛"	20
"fcc"	"扅"	20
"fcc"	"蝱"	20
"fceb"	"匮"	20
"fcee"	"煀"	20
"fceu"	"煀"	20
"fck"	"匦"	20
"fcs"	"炼"	20
"fcw"	"逻"	20
"fcwc"	"爥"	20
"fda"	"爗"	20
"fdb"	"鄷"	20
"fdbp"	"豑"	20
"fdd"	"焻"	20
"fddf"	"燳"	20
"fddq"	"熘"	20
"fdez"	"煶"	20
"fdf"	"煴"	20
"fdkw"	"煺"	20
"fdls"	"燝"	20
"fdnf"	"鴲"	20
"fdnm"	"焬"	20
"fdoo"	"匲"	20
"fdrq"	"爗"	20
"fdru"	"熶"	20
"fdt"	"豑"	20
"fdto"	"旑"	20
"fdu"	"朚"	20
"feb"	"邺"	20
"febd"	"菐"	20
"febf"	"鸈"	20
"febg"	"丵"	20
"febm"	"糳"	20
"febu"	"凿"	20
"fedb"	"熴"	20
"fee"	"业"	20
"fee"	"炪"	20
"feem"	"熮"	20
"feg"	"熖"	20
"fei"	"灿"	20
"fej"	"肁"	20
"fek"	"匩"	20
"fem"	"熮"	20
"feof"	"鹮"	20
"feok"	"睘"	20
"feoq"	"煏"	20
"fep"	"炀"	20
"fep"	"焬"	20
"feqd"	"彂"	20
"feru"	"煅"	20
"feu"	"炪"	20
"fev"	"熣"	20
"few"	"旔"	20
"fewu"	"熎"	20
"ffc"	"軰"	20
"ffe"	"丠"	20
"ffef"	"熭"	20
"ffef"	"豓"	20
"ffep"	"豒"	20
"ffet"	"豒"	20
"ffeu"	"爜"	20
"fff"	"飝"	20
"fffc"	"飊"	20
"fffi"	"歘"	20
"fffk"	"燶"	20
"ffj"	"炐"	20
"ffn"	"炏"	20
"ffne"	"嵤"	20
"ffnf"	"鶑"	20
"ffnh"	"憥"	20
"ffnr"	"焭"	20
"ffnt"	"檾"	20
"ffru"	"爜"	20
"ffs"	"烁"	20
"fft"	"颎"	20
"fftb"	"颎"	20
"ffu"	"煳"	20
"ffy"	"巪"	20
"ffy"	"堃"	20
"ffy"	"烾"	20
"ffz"	"乬"	20
"fgl"	"灹"	20
"fgn"	"匧"	20
"fgn"	"烪"	20
"fgqd"	"爋"	20
"fgy"	"匨"	20
"fhj"	"烀"	20
"fhn"	"秌"	20
"fht"	"颖"	20
"fhtb"	"颖"	20
"fia"	"煿"	20
"fie"	"匞"	20
"fiff"	"爕"	20
"fifp"	"夑"	20
"fir"	"罚"	20
"fj"	"飞"	20
"fj"	"丯"	20
"fja"	"燌"	20
"fje"	"煹"	20
"fjn"	"煶"	20
"fjnf"	"鸨"	20
"fjng"	"煵"	20
"fjng"	"罱"	20
"fjny"	"煹"	20
"fjou"	"煳"	20
"fjrb"	"燌"	20
"fka"	"匤"	20
"fkb"	"邼"	20
"fkbk"	"燍"	20
"fkp"	"敐"	20
"fkz"	"乺"	20
"flad"	"旘"	20
"flbf"	"燫"	20
"fld"	"罯"	20
"fleb"	"焿"	20
"flen"	"焿"	20
"flf"	"烣"	20
"flhz"	"爏"	20
"flnr"	"煷"	20
"flnt"	"燺"	20
"flo"	"炻"	20
"floh"	"燣"	20
"flor"	"剨"	20
"flor"	"煷"	20
"flos"	"燷"	20
"flot"	"燺"	20
"flp"	"炞"	20
"flq"	"燑"	20
"flq"	"燫"	20
"flrf"	"熫"	20
"flru"	"爄"	20
"flu"	"炍"	20
"flul"	"爖"	20
"flx"	"烄"	20
"fmb"	"熌"	20
"fmh"	"焖"	20
"fmlb"	"顚"	20
"fmlt"	"顚"	20
"fmmf"	"騗"	20
"fmmv"	"爠"	20
"fnbe"	"焵"	20
"fnbf"	"焹"	20
"fnbq"	"焪"	20
"fnc"	"艳"	20
"fnc"	"焕"	20
"fncd"	"斣"	20
"fncl"	"艳"	20
"fncr"	"劅"	20
"fnds"	"爎"	20
"fne"	"煊"	20
"fnee"	"煊"	20
"fnee"	"煼"	20
"fnf"	"炨"	20
"fnf"	"鳸"	20
"fnf"	"鴋"	20
"fnj"	"帍"	20
"fnj"	"煵"	20
"fnj"	"罱"	20
"fnl"	"爎"	20
"fnmd"	"匫"	20
"fnn"	"匛"	20
"fnnh"	"慸"	20
"fnoo"	"熍"	20
"fnrq"	"焪"	20
"fo"	"罒"	20
"fo"	"吂"	20
"foa"	"尀"	20
"fob"	"炽"	20
"foc"	"邫"	20
"focl"	"邫"	20
"fod"	"劶"	20
"fodh"	"煾"	20
"folf"	"焈"	20
"fomf"	"鳘"	20
"fomf"	"鰵"	20
"foo"	"吂"	20
"foo"	"启"	20
"foo"	"焒"	20
"foor"	"剾"	20
"fopo"	"焒"	20
"foq"	"熘"	20
"fot"	"焑"	20
"foua"	"赢"	20
"foua"	"驘"	20
"fouz"	"驘"	20
"fp"	"户"	20
"fpd"	"晵"	20
"fpdp"	"燩"	20
"fpdr"	"兠"	20
"fpf"	"炛"	20
"fpfj"	"烨"	20
"fpfw"	"熢"	20
"fpg"	"焷"	20
"fpnl"	"炿"	20
"fpno"	"扄"	20
"fpqg"	"焷"	20
"fpt"	"烌"	20
"fpx"	"炇"	20
"fqa"	"匮"	20
"fqer"	"烧"	20
"fqi"	"炠"	20
"fqn"	"熑"	20
"fqo"	"煱"	20
"fqt"	"燺"	20
"frc"	"煈"	20
"frcf"	"羁"	20
"frd"	"煗"	20
"fre"	"烥"	20
"fri"	"灲"	20
"frj"	"灷"	20
"frl"	"灮"	20
"frm"	"爤"	20
"frms"	"爤"	20
"frn"	"烁"	20
"frna"	"烵"	20
"frnb"	"焫"	20
"frne"	"烵"	20
"frnh"	"燪"	20
"frqc"	"爡"	20
"frsb"	"颕"	20
"frst"	"颕"	20
"fru"	"炈"	20
"frvf"	"爑"	20
"frvg"	"匶"	20
"fsa"	"尗"	20
"fsl"	"爉"	20
"fsnf"	"鸈"	20
"fsnn"	"龦"	20
"fso"	"匘"	20
"fso"	"焅"	20
"fsos"	"爉"	20
"fspo"	"匘"	20
"fspx"	"匘"	20
"fsq"	"羄"	20
"fsu"	"焇"	20
"fsv"	"熦"	20
"fsx"	"匘"	20
"fszj"	"羄"	20
"fta"	"顷"	20
"fta"	"烦"	20
"ftmb"	"顷"	20
"ftmb"	"烦"	20
"ftnd"	"煗"	20
"fto"	"炣"	20
"ftp"	"罤"	20
"fts"	"旈"	20
"ftu"	"焴"	20
"fuap"	"燯"	20
"fuat"	"燯"	20
"fui"	"烃"	20
"fuma"	"赢"	20
"fuma"	"驘"	20
"fumz"	"驘"	20
"funf"	"鹕"	20
"fuo"	"炲"	20
"fur"	"匥"	20
"fus"	"旀"	20
"fuu"	"焩"	20
"fuwu"	"熎"	20
"fva"	"炧"	20
"fvdf"	"鹥"	20
"fvdh"	"悘"	20
"fvdi"	"欵"	20
"fvdm"	"瞖"	20
"fvdu"	"殹"	20
"fve"	"焳"	20
"fve"	"龨"	20
"fvj"	"炥"	20
"fvkb"	"膐"	20
"fvle"	"旜"	20
"fvn"	"斾"	20
"fvo"	"旑"	20
"fvp"	"旇"	20
"fvw"	"旊"	20
"fwf"	"熓"	20
"fwj"	"炜"	20
"fwt"	"颍"	20
"fwtb"	"颍"	20
"fxd"	"焝"	20
"fxf"	"烣"	20
"fxnf"	"鸥"	20
"fxw"	"瓯"	20
"fydo"	"熺"	20
"fyf"	"焃"	20
"fyfb"	"匵"	20
"fyff"	"爀"	20
"fyi"	"歝"	20
"fym"	"匵"	20
"fyu"	"罢"	20
"fyuf"	"罴"	20
"fza"	"烐"	20
"fzcx"	"爘"	20
"fzl"	"乤"	20
"fzl"	"戹"	20
"fzo"	"炶"	20
"fzqh"	"爈"	20
"fzz"	"乤"	20
"gab"	"嫏"	20
"gadb"	"嫏"	20
"gai"	"婾"	20
"gam"	"婨"	20
"gaoe"	"嬆"	20
"gaqd"	"嬒"	20
"gaqg"	"媙"	20
"gaqn"	"娍"	20
"gaur"	"婾"	20
"gaxu"	"妭"	20
"gay"	"娍"	20
"gayo"	"娢"	20
"gba"	"妚"	20
"gbe"	"媨"	20
"gbew"	"嬘"	20
"gbh"	"惥"	20
"gbhi"	"嫅"	20
"gbi"	"邚"	20
"gbi"	"郏"	20
"gbi"	"郑"	20
"gbki"	"嫅"	20
"gbki"	"嬟"	20
"gbo"	"娝"	20
"gbor"	"娧"	20
"gbpd"	"媘"	20
"gbqj"	"婵"	20
"gbwf"	"妫"	20
"gbx"	"嬟"	20
"gcac"	"螀"	20
"gcd"	"奖"	20
"gce"	"酱"	20
"gceb"	"舆"	20
"gcg"	"婹"	20
"gci"	"妕"	20
"gcjo"	"婮"	20
"gcl"	"妑"	20
"gcp"	"媉"	20
"gcs"	"娻"	20
"gcs"	"媡"	20
"gct"	"桨"	20
"gcw"	"浆"	20
"gdb"	"婫"	20
"gdf"	"媪"	20
"gdg"	"娨"	20
"gdx"	"勪"	20
"gea"	"婏"	20
"gea"	"嬩"	20
"geaz"	"娬"	20
"gee"	"妇"	20
"geep"	"嬍"	20
"gefe"	"娅"	20
"gek"	"妩"	20
"gekp"	"嬍"	20
"genu"	"嫒"	20
"gequ"	"婳"	20
"ges"	"嬎"	20
"gew"	"娽"	20
"gewf"	"嬀"	20
"gez"	"娐"	20
"gfft"	"嬫"	20
"gfrh"	"嬺"	20
"gfx"	"妪"	20
"gfy"	"嬕"	20
"ggb"	"郉"	20
"ggg"	"姧"	20
"ggg"	"姸"	20
"ggl"	"妩"	20
"ggnr"	"娇"	20
"ggo"	"甛"	20
"ggq"	"媑"	20
"ggx"	"妆"	20
"ggy"	"嫎"	20
"ggzu"	"敮"	20
"ghi"	"婣"	20
"ghmb"	"嫧"	20
"gi"	"丩"	20
"giru"	"毁"	20
"gjb"	"嫃"	20
"gjci"	"嫰"	20
"gjh"	"忎"	20
"gjj"	"妌"	20
"gjmb"	"嫃"	20
"gjn"	"妜"	20
"gjor"	"娔"	20
"gjqs"	"娻"	20
"gjqs"	"媡"	20
"gkbl"	"媅"	20
"gkeb"	"娦"	20
"gkf"	"舃"	20
"gkl"	"妉"	20
"gkl"	"媅"	20
"gklb"	"媅"	20
"gldh"	"嬑"	20
"gleq"	"牅"	20
"glh"	"姟"	20
"gln"	"婡"	20
"glnf"	"嫎"	20
"glnn"	"媂"	20
"glr"	"妔"	20
"glt"	"媇"	20
"glts"	"孊"	20
"gltt"	"嫲"	20
"gltu"	"嬷"	20
"gmbg"	"孆"	20
"gmc"	"嫾"	20
"gmcs"	"嫾"	20
"gmcs"	"孄"	20
"gmf"	"妈"	20
"gmj"	"姗"	20
"gmjs"	"孄"	20
"gmn"	"孄"	20
"gmr"	"覫"	20
"gmt"	"娴"	20
"gn"	"关"	20
"gn"	"夹"	20
"gnc"	"媈"	20
"gnca"	"婏"	20
"gncs"	"嬎"	20
"gnd"	"姰"	20
"gndu"	"奣"	20
"gne"	"婙"	20
"gnf"	"鹫"	20
"gngc"	"蝅"	20
"gngc"	"蠺"	20
"gni"	"婶"	20
"gnii"	"婶"	20
"gnm"	"婅"	20
"gnmb"	"媍"	20
"gnn"	"奺"	20
"gnnb"	"嫓"	20
"gnne"	"姗"	20
"gnnf"	"鴁"	20
"gnnf"	"鴌"	20
"gnod"	"勪"	20
"gnou"	"敽"	20
"gnpb"	"嫔"	20
"gnr"	"乔"	20
"gnw"	"沗"	20
"godm"	"舓"	20
"goe"	"娅"	20
"goe"	"舓"	20
"goed"	"娱"	20
"gog"	"舏"	20
"gogn"	"娱"	20
"gogo"	"舙"	20
"goj"	"婵"	20
"gonb"	"娲"	20
"gonf"	"鸹"	20
"goni"	"舚"	20
"gop"	"敌"	20
"got"	"桇"	20
"got"	"頢"	20
"gotb"	"頢"	20
"gov"	"舚"	20
"gox"	"姄"	20
"goz"	"蹵"	20
"gpaz"	"姂"	20
"gpdr"	"娇"	20
"gpob"	"娦"	20
"gpu"	"娰"	20
"gpub"	"娰"	20
"gpx"	"攼"	20
"gpz"	"姂"	20
"gpzw"	"娫"	20
"gqdh"	"憅"	20
"gqer"	"娆"	20
"gqf"	"嫼"	20
"gqh"	"媤"	20
"gqn"	"妋"	20
"gqnu"	"媀"	20
"grb"	"娂"	20
"grc"	"媖"	20
"grc"	"嫤"	20
"grd"	"媆"	20
"gre"	"孉"	20
"gri"	"刾"	20
"grm"	"孏"	20
"grms"	"孏"	20
"grov"	"孉"	20
"grpf"	"婲"	20
"grss"	"婔"	20
"grvu"	"嬳"	20
"gsdg"	"鼹"	20
"gsdo"	"鼦"	20
"gseb"	"嬹"	20
"gser"	"姯"	20
"gsg"	"孆"	20
"gsn"	"妷"	20
"gsnf"	"鼧"	20
"gsp"	"嬵"	20
"gspn"	"嬵"	20
"gsqq"	"鼺"	20
"gst"	"牃"	20
"gsu"	"娋"	20
"gta"	"顸"	20
"gta"	"颊"	20
"gti"	"奵"	20
"gtmb"	"顸"	20
"gtmb"	"颊"	20
"gtmp"	"夓"	20
"gtnd"	"媆"	20
"gto"	"妸"	20
"gumf"	"驽"	20
"gunb"	"胬"	20
"gunf"	"鴑"	20
"guu"	"姢"	20
"guuu"	"娺"	20
"guw"	"遚"	20
"gux"	"叐"	20
"gve"	"婎"	20
"gvf"	"妰"	20
"gvom"	"娒"	20
"gvsi"	"嫰"	20
"gvx"	"婹"	20
"gwe"	"娬"	20
"gwj"	"媁"	20
"gwkt"	"媣"	20
"gwn"	"迀"	20
"gwn"	"迁"	20
"gwo"	"娪"	20
"gwo"	"谸"	20
"gwoo"	"嫱"	20
"gwos"	"媁"	20
"gxiu"	"媠"	20
"gya"	"銺"	20
"gye"	"圱"	20
"gyfb"	"嬻"	20
"gyg"	"娤"	20
"gyh"	"娡"	20
"gym"	"嬻"	20
"gynd"	"嬄"	20
"gzdf"	"孂"	20
"gzez"	"媫"	20
"gzh"	"恏"	20
